station_uuid,timestamp,e5,e10,diesel,e5_change,e10_change,diesel_change
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-04T01:06:12,1.774,1.699,1.754,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-04T04:13:03,1.8,1.725,1.775,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-04T07:25:34,1.813,1.738,1.795,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-04T10:56:15,1.803,1.728,1.779,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-04T14:39:16,1.778,1.703,1.758,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-04T17:03:54,1.75,1.675,1.725,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-04T20:35:21,1.736,1.661,1.712,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-04T22:50:06,1.751,1.676,1.73,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-05T00:50:53,1.758,1.683,1.739,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-05T04:16:43,1.796,1.721,1.775,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-05T07:47:06,1.809,1.734,1.783,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-05T11:34:52,1.798,1.723,1.777,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-05T15:28:07,1.768,1.693,1.747,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-05T18:08:43,1.745,1.67,1.722,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-05T20:55:54,1.747,1.672,1.72,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-06T00:53:31,1.755,1.68,1.729,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-06T03:43:50,1.772,1.697,1.752,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-06T06:25:08,1.8,1.725,1.778,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-06T08:42:45,1.801,1.726,1.778,0,0,0
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-06T11:35:48,1.787,1.712,1.763,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-06T15:08:51,1.75,1.675,1.727,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-06T18:54:26,1.73,1.655,1.71,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-06T21:55:50,1.732,1.657,1.718,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-07T01:00:38,1.741,1.666,1.719,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-07T03:51:22,1.753,1.678,1.733,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-07T06:06:13,1.782,1.707,1.761,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-07T09:14:55,1.784,1.709,1.764,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-07T12:40:40,1.76,1.685,1.735,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-07T15:08:44,1.742,1.667,1.72,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-07T17:54:03,1.724,1.649,1.706,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-07T20:17:09,1.706,1.631,1.683,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-07T22:28:14,1.718,1.643,1.699,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-08T00:37:36,1.722,1.647,1.704,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-08T03:47:43,1.754,1.679,1.734,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-08T07:41:27,1.768,1.693,1.745,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-08T10:36:22,1.764,1.689,1.743,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-08T13:59:43,1.747,1.672,1.721,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-08T16:13:58,1.721,1.646,1.703,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-08T18:48:43,1.704,1.629,1.682,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-08T20:52:04,1.702,1.627,1.679,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-09T00:44:29,1.729,1.654,1.709,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-09T03:50:12,1.757,1.682,1.738,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-09T06:27:22,1.773,1.698,1.755,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-09T08:43:18,1.768,1.693,1.744,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-09T12:03:22,1.762,1.687,1.739,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-09T14:49:50,1.736,1.661,1.717,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-09T18:10:17,1.706,1.631,1.686,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-09T21:25:54,1.7,1.625,1.684,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-10T00:43:10,1.741,1.666,1.721,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-10T03:45:47,1.755,1.68,1.735,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-10T07:04:46,1.773,1.698,1.754,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-10T10:45:26,1.78,1.705,1.762,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-10T13:23:53,1.749,1.674,1.728,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-10T15:26:47,1.734,1.659,1.715,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-10T19:24:21,1.708,1.633,1.688,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-10T23:18:37,1.726,1.651,1.709,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-11T01:40:23,1.735,1.66,1.719,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-11T04:11:20,1.77,1.695,1.75,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-11T06:40:06,1.779,1.704,1.752,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-11T09:12:24,1.783,1.708,1.762,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-11T11:15:53,1.765,1.69,1.741,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-11T13:28:03,1.753,1.678,1.732,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-11T16:36:15,1.726,1.651,1.706,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-11T19:41:06,1.706,1.631,1.693,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-11T23:36:28,1.714,1.639,1.698,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-12T02:54:50,1.75,1.675,1.732,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-12T05:27:37,1.772,1.697,1.753,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-12T09:08:30,1.776,1.701,1.759,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-12T11:16:54,1.771,1.696,1.749,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-12T15:02:18,1.718,1.643,1.698,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-12T18:48:22,1.705,1.63,1.685,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-12T22:07:50,1.708,1.633,1.695,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-13T00:47:15,1.705,1.63,1.685,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-13T02:48:24,1.718,1.643,1.696,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-13T05:47:05,1.749,1.674,1.727,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-13T09:34:11,1.752,1.677,1.733,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-13T13:30:50,1.731,1.656,1.714,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-13T17:28:53,1.688,1.613,1.669,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-13T19:30:01,1.674,1.599,1.653,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-13T23:07:58,1.689,1.614,1.667,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-14T03:05:35,1.707,1.632,1.686,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-14T05:06:26,1.719,1.644,1.698,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-14T07:39:43,1.728,1.653,1.707,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-14T10:52:04,1.715,1.64,1.692,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-14T13:07:22,1.7,1.625,1.68,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-14T16:49:05,1.681,1.606,1.66,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-14T20:02:49,1.703,1.628,1.684,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-14T23:55:28,1.725,1.65,1.704,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-15T03:17:06,1.752,1.677,1.733,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-15T05:50:27,1.765,1.69,1.745,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-15T08:13:48,1.781,1.706,1.76,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-15T11:04:39,1.761,1.686,1.743,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-15T13:41:57,1.744,1.669,1.725,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-15T16:57:06,1.715,1.64,1.697,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-15T19:25:43,1.699,1.624,1.681,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-15T22:58:48,1.697,1.622,1.672,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-16T02:08:16,1.736,1.661,1.714,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-16T04:16:05,1.761,1.686,1.74,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-16T06:52:15,1.769,1.694,1.746,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-16T09:38:02,1.772,1.697,1.75,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-16T12:49:59,1.755,1.68,1.737,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-16T16:04:17,1.722,1.647,1.7,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-16T18:58:46,1.705,1.63,1.684,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-16T22:33:30,1.697,1.622,1.675,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-17T01:04:15,1.735,1.66,1.715,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-17T03:11:31,1.745,1.67,1.728,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-17T06:42:03,1.782,1.707,1.763,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-17T09:23:11,1.784,1.709,1.765,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-17T12:44:35,1.767,1.692,1.749,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-17T15:08:02,1.743,1.668,1.72,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-17T17:49:01,1.714,1.639,1.692,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-17T20:58:26,1.705,1.63,1.683,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-17T23:17:54,1.716,1.641,1.696,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-18T01:44:40,1.735,1.66,1.713,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-18T05:12:49,1.772,1.697,1.753,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-18T09:11:36,1.785,1.71,1.765,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-18T11:25:26,1.777,1.702,1.757,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-18T13:28:59,1.762,1.687,1.747,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-18T16:55:15,1.734,1.659,1.72,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-18T20:44:32,1.711,1.636,1.688,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-19T00:19:01,1.744,1.669,1.724,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-19T03:38:19,1.783,1.708,1.761,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-19T07:24:07,1.794,1.719,1.778,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-19T09:47:08,1.789,1.714,1.772,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-19T13:44:22,1.769,1.694,1.75,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-19T17:19:07,1.744,1.669,1.725,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-19T21:03:51,1.723,1.648,1.704,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-20T00:00:20,1.741,1.666,1.722,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-20T03:30:30,1.757,1.682,1.735,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-20T06:15:22,1.782,1.707,1.758,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-20T08:47:34,1.788,1.713,1.77,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-20T11:11:55,1.77,1.695,1.752,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-20T14:58:34,1.739,1.664,1.718,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-20T17:08:39,1.715,1.64,1.698,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-20T20:04:29,1.703,1.628,1.678,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-20T22:42:31,1.714,1.639,1.696,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-21T01:59:58,1.72,1.645,1.696,1,1,0
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-21T05:34:16,1.754,1.679,1.734,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-21T07:38:52,1.765,1.69,1.743,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-21T11:00:53,1.753,1.678,1.723,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-21T15:00:42,1.717,1.642,1.7,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-21T18:39:22,1.699,1.624,1.681,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-21T21:48:58,1.694,1.619,1.674,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-22T00:36:40,1.711,1.636,1.687,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-22T03:38:34,1.732,1.657,1.706,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-22T06:16:08,1.761,1.686,1.737,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-22T08:41:17,1.764,1.689,1.742,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-22T12:34:29,1.747,1.672,1.722,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-22T15:15:16,1.717,1.642,1.698,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-22T17:54:24,1.697,1.622,1.671,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-22T20:12:50,1.686,1.611,1.663,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-22T23:56:52,1.697,1.622,1.68,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-23T03:01:01,1.74,1.665,1.714,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-23T05:12:12,1.754,1.679,1.734,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-23T08:34:53,1.764,1.689,1.747,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-23T11:02:51,1.755,1.68,1.735,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-23T14:05:04,1.738,1.663,1.719,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-23T17:09:27,1.716,1.641,1.699,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-23T20:53:20,1.7,1.625,1.679,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-24T00:05:47,1.721,1.646,1.699,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-24T03:27:57,1.752,1.677,1.735,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-24T07:04:52,1.784,1.709,1.761,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-24T10:00:05,1.767,1.692,1.75,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-24T13:24:08,1.746,1.671,1.73,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-24T17:01:19,1.717,1.642,1.697,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-24T20:50:37,1.698,1.623,1.676,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-25T00:44:06,1.735,1.66,1.713,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-25T04:34:04,1.76,1.685,1.737,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-25T07:33:17,1.779,1.704,1.761,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-25T11:05:16,1.768,1.693,1.749,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-25T14:06:00,1.746,1.671,1.726,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-25T17:35:30,1.718,1.643,1.698,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-25T19:49:16,1.709,1.634,1.688,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-25T22:55:05,1.717,1.642,1.696,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-26T02:33:32,1.747,1.672,1.729,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-26T05:37:41,1.781,1.706,1.763,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-26T08:58:59,1.79,1.715,1.774,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-26T11:24:55,1.781,1.706,1.756,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-26T14:41:50,1.743,1.668,1.723,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-26T16:42:24,1.736,1.661,1.709,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-26T19:27:21,1.72,1.645,1.703,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-26T21:50:25,1.72,1.645,1.706,0,0,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-27T01:26:03,1.729,1.654,1.708,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-27T04:05:18,1.759,1.684,1.741,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-27T07:10:18,1.775,1.7,1.754,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-27T09:58:34,1.774,1.699,1.756,0,0,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-27T12:06:29,1.757,1.682,1.739,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-27T14:42:40,1.747,1.672,1.727,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-27T17:47:01,1.725,1.65,1.709,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-27T21:44:47,1.711,1.636,1.684,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-28T01:08:02,1.729,1.654,1.706,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-28T04:05:53,1.751,1.676,1.728,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-28T06:51:46,1.764,1.689,1.747,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-28T10:05:44,1.764,1.689,1.749,0,0,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-28T13:36:36,1.744,1.669,1.723,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-28T16:01:07,1.724,1.649,1.702,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-28T19:54:38,1.699,1.624,1.676,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-28T22:57:08,1.701,1.626,1.679,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-29T00:59:59,1.713,1.638,1.686,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-29T04:19:47,1.747,1.672,1.722,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-29T07:32:45,1.766,1.691,1.752,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-29T09:41:09,1.763,1.688,1.741,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-29T12:05:39,1.754,1.679,1.736,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-29T14:15:02,1.73,1.655,1.714,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-29T16:44:25,1.718,1.643,1.694,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-29T19:17:03,1.71,1.635,1.694,1,1,0
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-29T22:04:50,1.709,1.634,1.689,0,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-30T01:43:11,1.735,1.66,1.715,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-30T05:25:40,1.756,1.681,1.739,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-30T07:56:33,1.774,1.699,1.754,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-30T11:09:16,1.77,1.695,1.751,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-30T13:10:49,1.754,1.679,1.731,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-30T17:01:54,1.724,1.649,1.699,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-30T20:12:29,1.726,1.651,1.708,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-30T22:58:40,1.72,1.645,1.699,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-31T02:25:20,1.763,1.688,1.743,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-31T05:48:55,1.783,1.708,1.763,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-31T09:26:29,1.797,1.722,1.773,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-31T12:43:56,1.788,1.713,1.768,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-31T16:38:08,1.759,1.684,1.739,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-31T19:55:28,1.736,1.661,1.719,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-07-31T22:18:08,1.741,1.666,1.719,1,1,0
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-08-01T00:54:24,1.762,1.687,1.741,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-08-01T04:39:34,1.806,1.731,1.788,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-08-01T08:12:46,1.819,1.744,1.802,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-08-01T10:49:44,1.812,1.737,1.792,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-08-01T12:58:07,1.793,1.718,1.773,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-08-01T15:43:05,1.771,1.696,1.752,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-08-01T19:36:54,1.743,1.668,1.725,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-08-01T23:08:00,1.754,1.679,1.732,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-08-02T02:23:13,1.769,1.694,1.748,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-08-02T04:56:26,1.791,1.716,1.769,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-08-02T08:17:10,1.814,1.739,1.798,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-08-02T12:15:41,1.795,1.72,1.775,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-08-02T15:28:02,1.773,1.698,1.75,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000002,2026-08-02T18:19:34,1.764,1.689,1.737,1,1,1
